temperature,humidity,heat_index,wbgt,vulnerability,population,synthetic_mortality_event,synthetic_hospitalization_event,label_source
40.5,77.5,43.5,49.97333798602055,36.5,44335,1,1,synthetic_demo
42.4,80.6,45.647999999999996,54.50237591135485,38.8,44382,1,1,synthetic_demo
44.3,83.7,47.796,59.46162176547382,41.1,44429,1,1,synthetic_demo
29.2,86.8,32.944,34.319454451997046,43.4,44476,1,1,synthetic_demo
31.1,89.9,35.092,37.536931286832115,45.7,44523,1,1,synthetic_demo
33,93,37.24,41.03568717816347,48,44570,1,1,synthetic_demo
34.9,35.1,34.9,31.44162930521852,50.3,44617,1,1,synthetic_demo
36.8,38.2,36.8,34.12359323832804,52.6,44664,1,1,synthetic_demo
38.7,41.3,38.804,37.049200762050695,54.9,44711,1,1,synthetic_demo
40.6,44.4,40.952,40.24733204610967,57.2,44758,1,1,synthetic_demo
42.5,47.5,43.1,43.74952361478067,59.5,44805,1,1,synthetic_demo
44.4,50.6,45.248,47.59014684625525,61.8,44852,1,1,synthetic_demo
29.3,53.7,30.396,29.154390840330038,64.1,44899,1,1,synthetic_demo
31.2,56.8,32.544,31.77369763729334,66.4,44946,1,1,synthetic_demo
33.1,59.9,34.692,34.61560183069316,68.7,44993,1,1,synthetic_demo
35,63,36.84,37.70619647839254,71,45040,1,1,synthetic_demo
36.9,66.1,38.988,41.07400065058103,73.3,45087,1,1,synthetic_demo
38.8,69.2,41.135999999999996,44.75012714790114,75.6,45134,1,1,synthetic_demo
40.7,72.3,43.284000000000006,48.76845743682445,77.9,45181,1,1,synthetic_demo
42.6,75.4,45.432,53.165823852166824,80.2,45228,1,1,synthetic_demo
44.5,78.5,47.58,57.98219910420916,82.5,45275,1,1,synthetic_demo
29.4,81.6,32.727999999999994,33.75546864535274,84.8,45322,1,1,synthetic_demo
31.3,84.7,34.876000000000005,36.898953148535824,87.1,45369,1,1,synthetic_demo
33.2,87.8,37.024,40.316790238431516,89.4,45416,1,1,synthetic_demo
35.1,90.9,39.172000000000004,44.03928249336379,91.7,45463,1,1,synthetic_demo
37,94,41.32,48.099421662128194,94,45510,1,1,synthetic_demo
38.9,36.1,38.9,35.86218354800223,16.3,45557,1,1,synthetic_demo
40.8,39.2,40.8,38.929656261595156,18.6,45604,1,1,synthetic_demo
42.7,42.3,42.884,42.29002277933837,20.9,45651,1,1,synthetic_demo
44.6,45.4,45.032000000000004,45.976875127567,23.2,45698,1,1,synthetic_demo
29.5,48.5,30.18,28.524925848914,25.5,45745,1,1,synthetic_demo
31.4,51.6,32.327999999999996,31.06376880808322,27.8,45792,0,1,synthetic_demo
33.3,54.7,34.476,33.8177551152242,30.1,45839,1,1,synthetic_demo
35.2,57.8,36.624,36.812408816416024,32.4,45886,1,1,synthetic_demo
37.1,60.9,38.772,40.075646469784154,34.7,45933,1,1,synthetic_demo
39,64,40.92,43.6379435582684,37,45980,1,1,synthetic_demo
40.9,67.1,43.068,47.532508104029034,39.3,46027,1,1,synthetic_demo
42.8,70.2,45.215999999999994,51.7954615356812,41.6,46074,1,1,synthetic_demo
44.7,73.3,47.364000000000004,56.46602684715805,43.9,46121,1,1,synthetic_demo
29.6,76.4,32.512,33.173694588118465,46.2,46168,1,1,synthetic_demo
31.5,79.5,34.66,36.24146097716773,48.5,46215,1,1,synthetic_demo
33.4,82.6,36.808,39.57651518547112,50.8,46262,1,1,synthetic_demo
35.3,85.7,38.955999999999996,43.20861535551627,53.1,46309,1,1,synthetic_demo
37.2,88.8,41.104,47.17017631515982,55.4,46356,1,1,synthetic_demo
39.1,91.9,43.252,51.49644672499542,57.7,46403,1,1,synthetic_demo
41,95,45.4,56.22569353729753,60,46450,1,1,synthetic_demo
42.9,37.1,42.9,40.795512845356015,62.3,46497,1,1,synthetic_demo
44.8,40.2,44.815999999999995,44.32556760000385,64.6,46544,1,1,synthetic_demo
29.7,43.3,29.964,27.87696354356666,66.9,46591,1,1,synthetic_demo
31.6,46.4,32.112,30.333558607748973,69.2,46638,1,1,synthetic_demo
33.5,49.5,34.26,32.99770097868211,71.5,46685,1,1,synthetic_demo
35.4,52.6,36.408,35.89433697259597,73.8,46732,1,1,synthetic_demo
37.3,55.7,38.556,39.050771564849455,76.1,46779,1,1,synthetic_demo
39.2,58.8,40.704,42.49683349325855,78.4,46826,1,1,synthetic_demo
41.1,61.9,42.852000000000004,46.26504754785768,80.7,46873,1,1,synthetic_demo
43,65,45,50.39081409959361,83,46920,1,1,synthetic_demo
44.9,68.1,47.147999999999996,54.912595908096236,85.3,46967,1,1,synthetic_demo
29.8,71.2,32.296,32.57385318656445,87.6,47014,1,1,synthetic_demo
31.7,74.3,34.444,35.564152979451315,89.9,47061,1,1,synthetic_demo
33.6,77.4,36.592,38.814536099757824,92.2,47108,1,1,synthetic_demo
35.5,80.5,38.74,42.354207631063105,94.5,47155,1,1,synthetic_demo
37.4,83.6,40.888,46.21499650567692,16.8,47202,1,1,synthetic_demo
39.3,86.7,43.035999999999994,50.431531353598274,19.1,47249,1,1,synthetic_demo
41.2,89.8,45.184000000000005,55.041423646551955,21.4,47296,1,1,synthetic_demo
43.1,92.9,47.332,60.08545817587117,23.7,47343,1,1,synthetic_demo
28,35,28,25.015294215675482,26,47390,0,1,synthetic_demo
29.9,38.1,29.9,27.21021842977678,28.3,47437,0,1,synthetic_demo
31.8,41.2,31.896,29.582758432536426,30.6,47484,1,1,synthetic_demo
33.7,44.3,34.044000000000004,32.15510626403474,32.9,47531,1,1,synthetic_demo
35.6,47.4,36.192,34.95162173305419,35.2,47578,1,1,synthetic_demo
37.5,50.5,38.34,37.99898910124014,37.5,47625,1,1,synthetic_demo
39.4,53.6,40.488,41.32638087297865,39.8,47672,1,1,synthetic_demo
41.3,56.7,42.635999999999996,44.96562875690995,42.1,47719,1,1,synthetic_demo
43.2,59.8,44.784000000000006,48.95140185289628,44.4,47766,1,1,synthetic_demo
28.1,62.9,29.932000000000002,29.271118011317224,46.7,47813,1,1,synthetic_demo
30,66,32.08,31.95566214940913,49,47860,1,1,synthetic_demo
31.9,69.1,34.227999999999994,34.86672396119067,51.3,47907,1,1,synthetic_demo
33.8,72.2,36.376,38.030523448906834,53.6,47954,1,1,synthetic_demo
35.7,75.3,38.524,41.47570395472998,55.9,48001,1,1,synthetic_demo
37.6,78.4,40.672000000000004,45.23349948066675,58.2,48048,1,1,synthetic_demo
39.5,81.5,42.82,49.337909234976166,60.5,48095,1,1,synthetic_demo
41.4,84.6,44.967999999999996,53.825879457572825,62.8,48142,1,1,synthetic_demo
43.3,87.7,47.116,58.737492564474465,65.1,48189,1,1,synthetic_demo
28.2,90.8,32.263999999999996,33.57572839610479,67.4,48236,1,1,synthetic_demo
30.1,93.9,34.412,36.754791070793615,69.7,48283,1,1,synthetic_demo
32,36,32,28.811056230631213,72,48330,1,1,synthetic_demo
33.9,39.1,33.9,31.28963415228598,74.3,48377,1,1,synthetic_demo
35.8,42.2,35.976,33.983899999338895,76.6,48424,1,1,synthetic_demo
37.7,45.3,38.124,36.919908128433676,78.9,48471,1,1,synthetic_demo
39.6,48.4,40.272,40.1261652612489,81.2,48518,1,1,synthetic_demo
41.5,51.5,42.42,43.63380011423301,83.5,48565,1,1,synthetic_demo
43.4,54.6,44.568,47.47674024073437,85.8,48612,1,1,synthetic_demo
28.3,57.7,29.716,28.708374272641997,88.1,48659,1,1,synthetic_demo
30.2,60.8,31.863999999999997,31.31883596103234,90.4,48706,1,1,synthetic_demo
32.1,63.9,34.012,34.14886529933914,92.7,48753,1,1,synthetic_demo
34,67,36.16,37.22414405858204,15,48800,1,1,synthetic_demo
35.9,70.1,38.308,40.572745097494,17.3,48847,1,1,synthetic_demo
37.8,73.2,40.455999999999996,44.22529839277614,19.6,48894,1,1,synthetic_demo
39.7,76.3,42.604,48.215164278914415,21.9,48941,1,1,synthetic_demo
41.6,79.4,44.752,52.57861395129546,24.2,48988,1,1,synthetic_demo
43.5,82.5,46.9,57.35501727398137,26.5,49035,1,1,synthetic_demo
28.4,85.6,32.048,33.05796705150009,28.8,49082,1,1,synthetic_demo
30.3,88.7,34.196,36.16746758840249,31.1,49129,1,1,synthetic_demo
32.2,91.8,36.344,39.546218451753774,33.4,49176,1,1,synthetic_demo
34.1,94.9,38.492000000000004,43.22397929903255,35.7,49223,1,1,synthetic_demo
36,37,36,32.99080475793633,38,49270,1,1,synthetic_demo
37.9,40.1,37.908,35.81313354824515,40.3,49317,1,1,synthetic_demo
39.8,43.2,40.056,38.89576183272707,42.6,49364,1,1,synthetic_demo
41.7,46.3,42.204,42.269105363237855,44.9,49411,1,1,synthetic_demo
43.6,49.4,44.352000000000004,45.9663398091064,47.2,49458,1,1,synthetic_demo
28.5,52.5,29.5,28.128388817717894,49.5,49505,1,1,synthetic_demo
30.4,55.6,31.648,30.66308585454302,51.8,49552,1,1,synthetic_demo
32.3,58.7,33.796,33.41026491392041,54.1,49599,1,1,synthetic_demo
34.2,61.8,35.944,36.39506108325524,56.4,49646,1,1,synthetic_demo
36.1,64.9,38.092,39.6449679361677,58.7,49693,1,1,synthetic_demo
38,68,40.24,43.190002268708156,61,49740,1,1,synthetic_demo
39.9,71.1,42.388,47.062876028582735,63.3,49787,1,1,synthetic_demo
41.8,74.2,44.535999999999994,51.299175492399954,65.6,49834,1,1,synthetic_demo
43.7,77.3,46.684000000000005,55.93754773360892,67.9,49881,1,1,synthetic_demo
28.6,80.4,31.832,32.52337346122467,70.2,49928,1,1,synthetic_demo
30.5,83.5,33.98,35.56166390419159,72.5,49975,1,1,synthetic_demo
32.4,86.6,36.128,38.86249606522918,74.8,50022,1,1,synthetic_demo
34.3,89.7,38.275999999999996,42.455106976178726,77.1,50069,1,1,synthetic_demo
36.2,92.8,40.42400000000001,46.37135083665854,79.4,50116,1,1,synthetic_demo
38.1,95.9,42.572,50.64587442290777,81.7,50163,1,1,synthetic_demo
40,38,40,37.634741339878865,84,50210,1,1,synthetic_demo
41.9,41.1,41.988,40.87108357346045,86.3,50257,1,1,synthetic_demo
43.8,44.2,44.135999999999996,44.41970616940861,88.6,50304,1,1,synthetic_demo
28.7,47.3,29.284,27.530891719098207,90.9,50351,1,1,synthetic_demo
30.6,50.4,31.432000000000002,29.988119784700896,93.2,50398,1,1,synthetic_demo
32.5,53.5,33.58,32.65060723980157,15.5,50445,1,1,synthetic_demo
34.4,56.6,35.728,35.542933976815995,17.8,50492,1,1,synthetic_demo
36.3,59.7,37.876,38.69200542283184,20.1,50539,1,1,synthetic_demo
38.2,62.8,40.024,42.127215977465895,22.4,50586,1,1,synthetic_demo
40.1,65.9,42.172000000000004,45.88061962757939,24.7,50633,1,1,synthetic_demo
42,69,44.32,49.98710779514657,27,50680,1,1,synthetic_demo
43.9,72.1,46.467999999999996,54.484594462266486,29.3,50727,1,1,synthetic_demo
28.8,75.2,31.616,31.971680780869068,31.6,50774,1,1,synthetic_demo
30.7,78.3,33.763999999999996,34.93709125706102,33.9,50821,1,1,synthetic_demo
32.6,81.4,35.912,38.1582000573173,36.2,50868,1,1,synthetic_demo
34.5,84.5,38.06,41.66371317084858,38.5,50915,1,1,synthetic_demo
36.4,87.6,40.208,45.484921813206824,40.8,50962,1,1,synthetic_demo
38.3,90.7,42.355999999999995,49.65587654845434,43.1,51009,1,1,synthetic_demo
40.2,93.8,44.504000000000005,54.213568703801045,45.4,51056,1,1,synthetic_demo
42.1,35.9,42.1,39.43926910616755,47.7,51103,1,1,synthetic_demo
44,39,44,42.836339962823196,50,51150,1,1,synthetic_demo
28.9,42.1,29.067999999999998,26.915609943201552,52.3,51197,1,1,synthetic_demo
30.8,45.2,31.216,29.293642400692107,54.6,51244,1,1,synthetic_demo
32.7,48.3,33.364000000000004,31.869573198318204,56.9,51291,1,1,synthetic_demo
34.6,51.4,35.512,34.66741846303133,59.2,51338,1,1,synthetic_demo
36.5,54.5,37.66,37.7134865541167,61.5,51385,1,1,synthetic_demo
38.4,57.6,39.808,41.03654019844326,63.8,51432,1,1,synthetic_demo
40.3,60.7,41.955999999999996,44.66796578682123,66.1,51479,1,1,synthetic_demo
42.2,63.8,44.104,48.641949889056015,68.4,51526,1,1,synthetic_demo
44.1,66.9,46.252,52.995663033018715,70.7,51573,1,1,synthetic_demo
29,70,31.4,31.402619077836366,73,51620,1,1,synthetic_demo
30.9,73.1,33.548,34.29345759907097,75.3,51667,1,1,synthetic_demo
32.8,76.2,35.696,37.43301486281884,77.6,51714,1,1,synthetic_demo
34.7,79.3,37.844,40.84945733967948,79.9,51761,1,1,synthetic_demo
36.6,82.4,39.992000000000004,44.573504435514,82.2,51808,1,1,synthetic_demo
38.5,85.5,42.14,48.63860132257174,84.5,51855,1,1,synthetic_demo
40.4,88.6,44.288,53.081099046054774,86.8,51902,1,1,synthetic_demo
42.3,91.7,46.436,57.940441950107996,89.1,51949,1,1,synthetic_demo
44.2,94.8,48.584,63.25936245465567,91.4,51996,1,1,synthetic_demo
29.1,36.9,29.1,26.28226732407773,93.7,52043,1,1,synthetic_demo
31,40,31,28.579355018758413,16,52090,0,1,synthetic_demo
32.9,43.1,33.147999999999996,31.066840168751003,18.3,52137,0,1,synthetic_demo
34.8,46.2,35.296,33.76816650585539,20.6,52184,1,1,synthetic_demo
36.7,49.3,37.444,36.7090363403315,22.9,52231,1,1,synthetic_demo
38.6,52.4,39.592,39.917571389362735,25.2,52278,1,1,synthetic_demo
40.5,55.5,41.74,43.42448075127923,27.5,52325,1,1,synthetic_demo
42.4,58.6,43.888,47.26323608443417,29.8,52372,1,1,synthetic_demo
44.3,61.7,46.035999999999994,51.47025403739228,32.1,52419,1,1,synthetic_demo
29.2,64.8,31.183999999999997,30.815915305177523,34.4,52466,1,1,synthetic_demo
31.1,67.9,33.332,33.63046756814127,36.7,52513,1,1,synthetic_demo
33,71,35.48,36.68662139408179,39,52560,1,1,synthetic_demo
34.9,74.1,37.628,40.01199519990576,41.3,52607,1,1,synthetic_demo
36.8,77.2,39.775999999999996,43.636727696306934,43.6,52654,1,1,synthetic_demo
38.7,80.3,41.924,47.593649423551355,45.9,52701,1,1,synthetic_demo
40.6,83.4,44.072,51.91846154607087,48.2,52748,1,1,synthetic_demo
42.5,86.5,46.22,56.64992195112691,50.5,52795,1,1,synthetic_demo
44.4,89.6,48.367999999999995,61.83003868427807,52.8,52842,1,1,synthetic_demo
29.3,92.7,33.516,35.40113837799989,55.1,52889,1,1,synthetic_demo
31.2,95.8,35.664,38.738285803744745,57.4,52936,1,1,synthetic_demo
33.1,37.9,33.1,30.242081959653934,59.7,52983,1,1,synthetic_demo
35,41,35.08,32.844826279588794,62,53030,1,1,synthetic_demo
36.9,44.1,37.228,35.678275774442106,64.3,53077,1,1,synthetic_demo
38.8,47.2,39.376,38.76990175405973,66.6,53124,1,1,synthetic_demo
40.7,50.3,41.524,42.149726266559746,68.9,53171,1,1,synthetic_demo
42.6,53.4,43.672000000000004,45.850495937741485,71.2,53218,1,1,synthetic_demo
44.5,56.5,45.82,49.90786304952633,73.5,53265,1,1,synthetic_demo
29.4,59.6,30.968,30.211293275282156,75.8,53312,1,1,synthetic_demo
31.3,62.7,33.116,32.94782246060444,78.1,53359,1,1,synthetic_demo
33.2,65.8,35.264,35.91869701240084,80.4,53406,1,1,synthetic_demo
35.1,68.9,37.412,39.150978699590375,82.7,53453,1,1,synthetic_demo
37,72,39.56,42.6742165922684,85,53500,1,1,synthetic_demo
38.9,75.1,41.708,46.52061729792153,87.3,53547,1,1,synthetic_demo
40.8,78.2,43.855999999999995,50.725222440222986,89.6,53594,1,1,synthetic_demo
42.7,81.3,46.004000000000005,55.3260934269553,91.9,53641,1,1,synthetic_demo
44.6,84.4,48.152,60.36450354111574,94.2,53688,1,1,synthetic_demo
29.5,87.5,33.3,34.84407240783453,16.5,53735,1,1,synthetic_demo
31.4,90.6,35.448,38.1079312793089,18.8,53782,1,1,synthetic_demo
33.3,93.7,37.596,41.658149073062305,21.1,53829,1,1,synthetic_demo
35.2,35.8,35.2,31.897042138887432,23.4,53876,1,1,synthetic_demo
37.1,38.9,37.1,34.62082180089661,25.7,53923,1,1,synthetic_demo
39,42,39.16,37.593119210113635,28,53970,1,1,synthetic_demo
40.9,45.1,41.308,40.84325954533099,30.3,54017,1,1,synthetic_demo
42.8,48.2,43.455999999999996,44.403254216806744,32.6,54064,1,1,synthetic_demo
44.7,51.3,45.604,48.30798059016655,34.9,54111,1,1,synthetic_demo
29.6,54.4,30.752000000000002,29.588473633424666,37.2,54158,0,1,synthetic_demo
31.5,57.5,32.9,32.24522020361188,39.5,54205,1,1,synthetic_demo
33.4,60.6,35.048,35.12891549926816,41.8,54252,1,1,synthetic_demo
35.3,63.7,37.196,38.2660559877058,44.1,54299,1,1,synthetic_demo
37.2,66.8,39.344,41.685592092935536,46.4,54346,1,1,synthetic_demo
39.1,69.9,41.492000000000004,45.41909712815212,48.7,54393,1,1,synthetic_demo
41,73,43.64,49.500943454975996,51,54440,1,1,synthetic_demo
42.9,76.1,45.788,53.968485917293606,53.3,54487,1,1,synthetic_demo
44.8,79.2,47.936,58.86225258508223,55.6,54534,1,1,synthetic_demo
29.7,82.3,33.083999999999996,34.2692378668715,57.9,54581,1,1,synthetic_demo
31.6,85.4,35.232,37.45808416167591,60.2,54628,1,1,synthetic_demo
33.5,88.5,37.38,40.926283567946804,62.5,54675,1,1,synthetic_demo
35.4,91.6,39.528,44.70458301691618,64.8,54722,1,1,synthetic_demo
37.3,94.7,41.675999999999995,48.82644824400796,67.1,54769,1,1,synthetic_demo
39.2,36.8,39.2,36.38680735632508,69.4,54816,1,1,synthetic_demo
41.1,39.9,41.1,39.504633233594845,71.7,54863,1,1,synthetic_demo
43,43,43.24,42.921030865885,74,54910,1,1,synthetic_demo
44.9,46.1,45.388,46.67009209050275,76.3,54957,1,1,synthetic_demo
29.8,49.2,30.536,28.947173831165326,78.6,55004,1,1,synthetic_demo
31.7,52.3,32.684,31.522355327393054,80.9,55051,1,1,synthetic_demo
33.6,55.4,34.832,34.31694702747524,83.2,55098,1,1,synthetic_demo
35.5,58.5,36.98,37.35687138406449,85.5,55145,1,1,synthetic_demo
37.4,61.6,39.128,40.670471109446154,87.8,55192,1,1,synthetic_demo
39.3,64.7,41.275999999999996,44.2886768002054,90.1,55239,1,1,synthetic_demo
41.2,67.8,43.424,48.24518177323188,92.4,55286,1,1,synthetic_demo
43.1,70.9,45.572,52.57662416220954,94.7,55333,1,1,synthetic_demo
28,74,30.72,30.808793484571023,17,55380,1,1,synthetic_demo
29.9,77.1,32.867999999999995,33.67635540513883,19.3,55427,1,1,synthetic_demo
31.8,80.2,35.016,36.78844238566556,21.6,55474,1,1,synthetic_demo
33.7,83.3,37.164,40.172737060814754,23.9,55521,1,1,synthetic_demo
35.6,86.4,39.312000000000005,43.85943708303549,26.2,55568,1,1,synthetic_demo
37.5,89.5,41.46,47.88142622893056,28.5,55615,1,1,synthetic_demo
39.4,92.6,43.608,52.27445277682506,30.8,55662,1,1,synthetic_demo
41.3,95.7,45.756,57.07731520346178,33.1,55709,1,1,synthetic_demo
43.2,37.8,43.2,41.40334097055985,35.4,55756,1,1,synthetic_demo
28.1,40.9,28.172,25.98391298351152,37.7,55803,0,1,synthetic_demo
30,44,30.32,28.287108099606083,40,55850,0,1,synthetic_demo
31.9,47.1,32.467999999999996,30.778918937367305,42.3,55897,1,1,synthetic_demo
33.8,50.2,34.616,33.48245813206542,44.6,55944,1,1,synthetic_demo
35.7,53.3,36.764,36.42306534909838,46.9,55991,1,1,synthetic_demo
37.6,56.4,38.912,39.62846646313271,49.2,56038,1,1,synthetic_demo
39.5,59.5,41.06,43.128939870933515,51.5,56085,1,1,synthetic_demo
41.4,62.6,43.208,46.95749000052079,53.8,56132,1,1,synthetic_demo
43.3,65.7,45.355999999999995,51.150028067114846,56.1,56179,1,1,synthetic_demo
28.2,68.8,30.503999999999998,30.26934926929526,58.4,56226,1,1,synthetic_demo
30.1,71.9,32.652,33.065142470607675,60.7,56273,1,1,synthetic_demo
32,75,34.8,36.09870048048169,63,56320,1,1,synthetic_demo
33.9,78.1,36.948,39.39717972617736,65.3,56367,1,1,synthetic_demo
35.8,81.2,39.096,42.990219903941195,67.6,56414,1,1,synthetic_demo
37.7,84.3,41.244,46.910113801919636,69.9,56461,1,1,synthetic_demo
39.6,87.4,43.392,51.191984376718054,72.2,56508,1,1,synthetic_demo
41.5,90.5,45.54,55.87396913277841,74.5,56555,1,1,synthetic_demo
43.4,93.6,47.687999999999995,60.997411841258916,76.8,56602,1,1,synthetic_demo
28.3,35.7,28.3,25.382723770074858,79.1,56649,1,1,synthetic_demo
30.2,38.8,30.2,27.6079874225009,81.4,56696,1,1,synthetic_demo
32.1,41.9,32.252,30.01459868610814,83.7,56743,1,1,synthetic_demo
34,45,34.4,32.62511168113719,86,56790,1,1,synthetic_demo
35.9,48.1,36.548,35.46427445348732,88.3,56837,1,1,synthetic_demo
37.8,51.2,38.696,38.55918685396363,90.6,56884,1,1,synthetic_demo
39.7,54.3,40.844,41.93946553532179,92.9,56931,1,1,synthetic_demo
41.6,57.4,42.992000000000004,45.63741613103727,15.2,56978,1,1,synthetic_demo
43.5,60.5,45.14,49.688212667586335,17.5,57025,1,1,synthetic_demo
28.4,63.6,30.288,29.71294748218932,19.8,57072,0,1,synthetic_demo
30.3,66.7,32.436,32.43531328237256,22.1,57119,1,1,synthetic_demo
32.2,69.8,34.584,35.38854954174743,24.4,57166,1,1,synthetic_demo
34.1,72.9,36.732,38.59927809166989,26.7,57213,1,1,synthetic_demo
36,76,38.88,42.09657193522057,29,57260,1,1,synthetic_demo
37.9,79.1,41.028,45.912123782199274,31.3,57307,1,1,synthetic_demo
39.8,82.2,43.175999999999995,50.080421820605665,33.6,57354,1,1,synthetic_demo
41.7,85.3,45.324000000000005,54.638932775036494,35.9,57401,1,1,synthetic_demo
43.6,88.4,47.472,59.62829228997988,38.2,57448,1,1,synthetic_demo
28.5,91.5,32.62,34.09270622516547,40.5,57495,1,1,synthetic_demo
30.4,94.6,34.768,37.31713528488794,42.8,57542,1,1,synthetic_demo
32.3,36.7,32.3,29.22907874515978,45.1,57589,1,1,synthetic_demo
34.2,39.8,34.2,31.744566846497715,47.4,57636,1,1,synthetic_demo
36.1,42.9,36.332,34.480131347636274,49.7,57683,1,1,synthetic_demo
38,46,38.48,37.46223682883199,52,57730,1,1,synthetic_demo
39.9,49.1,40.628,40.71982859357823,54.3,57777,1,1,synthetic_demo
41.8,52.2,42.775999999999996,44.28450351352126,56.6,57824,1,1,synthetic_demo
43.7,55.3,44.924,48.190688094030705,58.9,57871,1,1,synthetic_demo
28.6,58.4,30.072000000000003,29.13932102158608,61.2,57918,1,1,synthetic_demo
30.5,61.5,32.22,31.786578803686023,63.5,57965,1,1,synthetic_demo
32.4,64.6,34.367999999999995,34.657677203392666,65.8,58012,1,1,synthetic_demo
34.3,67.7,36.516,37.778695008777035,68.1,58059,1,1,synthetic_demo
36.2,70.8,38.664,41.17812973314035,70.4,58106,1,1,synthetic_demo
38.1,73.9,40.812000000000005,44.887064857694305,72.7,58153,1,1,synthetic_demo
40,77,42.96,48.939344293965064,75,58200,1,1,synthetic_demo
41.9,80.1,45.108,53.371754117620014,77.3,58247,1,1,synthetic_demo
43.8,83.2,47.256,58.22421161300447,79.6,58294,1,1,synthetic_demo
28.7,86.3,32.403999999999996,33.564753813069245,81.9,58341,1,1,synthetic_demo
30.6,89.4,34.552,36.718652951433725,84.2,58388,1,1,synthetic_demo
32.5,92.5,36.7,40.14670410619898,86.5,58435,1,1,synthetic_demo
34.4,95.6,38.848,43.87910403151253,88.8,58482,1,1,synthetic_demo
36.3,37.7,36.3,33.47026473100101,91.1,58529,1,1,synthetic_demo
38.2,40.8,38.264,36.337216749691216,93.4,58576,1,1,synthetic_demo
40.1,43.9,40.412,39.469599418068825,15.7,58623,1,1,synthetic_demo
42,47,42.56,42.8982908169839,18,58670,1,1,synthetic_demo
43.9,50.1,44.708,46.6569595361935,20.3,58717,1,1,synthetic_demo
28.8,53.2,29.856,28.548199701359504,22.6,58764,1,1,synthetic_demo
30.7,56.3,32.004,31.118646714847195,24.9,58811,1,1,synthetic_demo
32.6,59.4,34.152,33.905767609393706,27.2,58858,1,1,synthetic_demo
34.5,62.5,36.3,36.935089623408714,29.5,58905,1,1,synthetic_demo
36.4,65.6,38.448,40.234525924045286,31.8,58952,1,1,synthetic_demo
38.3,68.7,40.596,43.8345415532394,34.1,58999,1,1,synthetic_demo
40.2,71.8,42.744,47.768326577109974,36.4,59046,1,1,synthetic_demo
42.1,74.9,44.892,52.07197649169777,38.7,59093,1,1,synthetic_demo
44,78,47.04,56.7846799256464,41,59140,1,1,synthetic_demo
28.9,81.1,32.187999999999995,33.01972129201059,43.3,59187,1,1,synthetic_demo
30.8,84.2,34.336,36.10142234819193,45.6,59234,1,1,synthetic_demo
32.7,87.3,36.484,39.45048944540743,47.9,59281,1,1,synthetic_demo
34.6,90.4,38.632000000000005,43.096592005020085,50.2,59328,1,1,synthetic_demo
36.5,93.5,40.78,47.0720457396314,52.5,59375,1,1,synthetic_demo
38.4,35.6,38.4,35.183722761537844,54.8,59422,1,1,synthetic_demo
40.3,38.7,40.3,38.18834392009854,57.1,59469,1,1,synthetic_demo
42.2,41.8,42.344,41.47831199627808,59.4,59516,1,1,synthetic_demo
44.1,44.9,44.492000000000004,45.086527207511814,61.7,59563,1,1,synthetic_demo
29,48,29.64,27.93931022480208,64,59610,1,1,synthetic_demo
30.9,51.1,31.788,30.43122138594428,66.3,59657,1,1,synthetic_demo
32.8,54.2,33.936,33.13250138536458,68.6,59704,1,1,synthetic_demo
34.7,57.3,36.084,36.06811734632578,70.9,59751,1,1,synthetic_demo
36.6,60.4,38.232,39.26538917360492,73.2,59798,1,1,synthetic_demo
38.5,63.5,40.38,42.75415419863515,75.5,59845,1,1,synthetic_demo
40.4,66.6,42.528,46.566939012045694,77.8,59892,1,1,synthetic_demo
42.3,69.7,44.675999999999995,50.73913853786834,80.1,59939,1,1,synthetic_demo
44.2,72.8,46.824000000000005,55.30920239133896,82.4,59986,1,1,synthetic_demo
29.1,75.9,31.972,32.45733847960703,84.7,60033,1,1,synthetic_demo
31,79,34.12,35.46515116204786,87,60080,1,1,synthetic_demo
32.9,82.1,36.268,38.733407838850525,89.3,60127,1,1,synthetic_demo
34.8,85.2,38.416,42.29124212768137,91.6,60174,1,1,synthetic_demo
36.7,88.3,40.564,46.17040180225703,93.9,60221,1,1,synthetic_demo
38.6,91.4,42.712,50.40542414098768,16.2,60268,1,1,synthetic_demo
40.5,94.5,44.86,55.033818576502476,18.5,60315,1,1,synthetic_demo
42.4,36.6,42.4,40.024096257513484,20.8,60362,1,1,synthetic_demo
44.3,39.7,44.3,43.47888630931075,23.1,60409,1,1,synthetic_demo
29.2,42.8,29.424,27.312376158357992,25.4,60456,0,1,synthetic_demo
31.1,45.9,31.572000000000003,29.724003849450433,27.7,60503,1,1,synthetic_demo
33,49,33.72,32.33755561000011,30,60550,1,1,synthetic_demo
34.9,52.1,35.868,35.17742982341552,32.3,60597,1,1,synthetic_demo
36.8,55.2,38.016,38.27034415590858,34.6,60644,1,1,synthetic_demo
38.7,58.3,40.164,41.64549889655098,36.9,60691,1,1,synthetic_demo
40.6,61.4,42.312000000000005,45.334747469169685,39.2,60738,1,1,synthetic_demo
42.5,64.5,44.46,49.37277417164955,41.5,60785,1,1,synthetic_demo
44.4,67.6,46.608,53.79727918590623,43.8,60832,1,1,synthetic_demo
29.3,70.7,31.756,31.877332074698952,46.1,60879,1,1,synthetic_demo
31.2,73.8,33.903999999999996,34.80954376113113,48.4,60926,1,1,synthetic_demo
33.1,76.9,36.052,37.995139912859834,50.7,60973,1,1,synthetic_demo
